date,time,comp,season,team,opponent,venue,round,xg_for,gf_for,ga_for,sh_for,sot_for,dist_for,fk_for,pk_for,xg_against,gf_against,ga_against,sh_against,sot_against,dist_against,fk_against,pk_against
2025-08-24,20:45 (18:45),Serie A,2025-2026,Juventus,Parma,Home,Matchweek 1,2.3,2.0,0.0,25.0,8.0,17.1,0.0,0.0,0.6,0.0,2.0,8.0,1.0,19.2,0.0,0.0
2025-08-31,18:30 (16:30),Serie A,2025-2026,Juventus,Genoa,Away,Matchweek 2,0.9,1.0,0.0,13.0,3.0,16.9,0.0,0.0,0.5,0.0,1.0,10.0,1.0,16.9,0.0,0.0
2025-09-13,18:00 (16:00),Serie A,2025-2026,Juventus,Inter,Home,Matchweek 3,0.7,4.0,3.0,12.0,4.0,21.3,0.0,0.0,0.9,3.0,4.0,18.0,4.0,19.8,1.0,0.0
2025-09-16,21:00 (19:00),Champions Lg,2025-2026,Juventus,de Dortmund,Home,League phase,1.9,4.0,4.0,19.0,7.0,17.2,0.0,0.0,1.5,4.0,4.0,9.0,4.0,20.4,0.0,1.0
2025-09-20,18:00 (16:00),Serie A,2025-2026,Juventus,Hellas Verona,Away,Matchweek 4,0.5,1.0,1.0,10.0,4.0,17.2,0.0,0.0,1.5,1.0,1.0,13.0,3.0,25.4,0.0,1.0
2025-09-27,18:00 (16:00),Serie A,2025-2026,Juventus,Atalanta,Home,Matchweek 5,,,,,,,,,,,,,,,,
2025-10-01,21:00 (19:00),Champions Lg,2025-2026,Juventus,es Villarreal,Away,League phase,,,,,,,,,,,,,,,,
2025-10-05,20:45 (18:45),Serie A,2025-2026,Juventus,Milan,Home,Matchweek 6,,,,,,,,,,,,,,,,
2025-10-19,12:30 (10:30),Serie A,2025-2026,Juventus,Como,Away,Matchweek 7,,,,,,,,,,,,,,,,
2025-10-22,21:00 (19:00),Champions Lg,2025-2026,Juventus,es Real Madrid,Away,League phase,,,,,,,,,,,,,,,,
2025-10-26,20:45 (19:45),Serie A,2025-2026,Juventus,Lazio,Away,Matchweek 8,,,,,,,,,,,,,,,,
2025-10-29,18:30 (17:30),Serie A,2025-2026,Juventus,Udinese,Home,Matchweek 9,,,,,,,,,,,,,,,,
2025-11-01,20:45 (19:45),Serie A,2025-2026,Juventus,Cremonese,Away,Matchweek 10,,,,,,,,,,,,,,,,
2025-11-04,21:00 (20:00),Champions Lg,2025-2026,Juventus,pt Sporting CP,Home,League phase,,,,,,,,,,,,,,,,
2025-11-08,18:00 (17:00),Serie A,2025-2026,Juventus,Torino,Home,Matchweek 11,,,,,,,,,,,,,,,,
2025-11-22,18:00 (17:00),Serie A,2025-2026,Juventus,Fiorentina,Away,Matchweek 12,,,,,,,,,,,,,,,,
2025-11-25,21:00 (20:00),Champions Lg,2025-2026,Juventus,no Bodø/Glimt,Away,League phase,,,,,,,,,,,,,,,,
2025-11-30,,Serie A,2025-2026,Juventus,Cagliari,Home,Matchweek 13,,,,,,,,,,,,,,,,
2025-12-07,,Serie A,2025-2026,Juventus,Napoli,Away,Matchweek 14,,,,,,,,,,,,,,,,
2025-12-10,21:00 (20:00),Champions Lg,2025-2026,Juventus,cy Pafos FC,Home,League phase,,,,,,,,,,,,,,,,
2025-12-14,,Serie A,2025-2026,Juventus,Bologna,Away,Matchweek 15,,,,,,,,,,,,,,,,
2025-12-21,,Serie A,2025-2026,Juventus,Roma,Home,Matchweek 16,,,,,,,,,,,,,,,,
2025-12-28,,Serie A,2025-2026,Juventus,Pisa,Away,Matchweek 17,,,,,,,,,,,,,,,,
2026-01-03,,Serie A,2025-2026,Juventus,Lecce,Home,Matchweek 18,,,,,,,,,,,,,,,,
2026-01-06,,Serie A,2025-2026,Juventus,Sassuolo,Away,Matchweek 19,,,,,,,,,,,,,,,,
2026-01-11,,Serie A,2025-2026,Juventus,Cremonese,Home,Matchweek 20,,,,,,,,,,,,,,,,
2026-01-18,,Serie A,2025-2026,Juventus,Cagliari,Away,Matchweek 21,,,,,,,,,,,,,,,,
2026-01-21,21:00 (20:00),Champions Lg,2025-2026,Juventus,pt Benfica,Home,League phase,,,,,,,,,,,,,,,,
2026-01-25,,Serie A,2025-2026,Juventus,Napoli,Home,Matchweek 22,,,,,,,,,,,,,,,,
2026-01-28,21:00 (20:00),Champions Lg,2025-2026,Juventus,fr Monaco,Away,League phase,,,,,,,,,,,,,,,,
2026-02-01,,Serie A,2025-2026,Juventus,Parma,Away,Matchweek 23,,,,,,,,,,,,,,,,
2026-02-08,,Serie A,2025-2026,Juventus,Lazio,Home,Matchweek 24,,,,,,,,,,,,,,,,
2026-02-15,,Serie A,2025-2026,Juventus,Inter,Away,Matchweek 25,,,,,,,,,,,,,,,,
2026-02-22,,Serie A,2025-2026,Juventus,Como,Home,Matchweek 26,,,,,,,,,,,,,,,,
2026-03-01,,Serie A,2025-2026,Juventus,Roma,Away,Matchweek 27,,,,,,,,,,,,,,,,
Date,Time,Comp,2025-2026,Juventus,Opponent,Venue,Round,,,,,,,,,,,,,,,,
2026-03-08,,Serie A,2025-2026,Juventus,Pisa,Home,Matchweek 28,,,,,,,,,,,,,,,,
2026-03-15,,Serie A,2025-2026,Juventus,Udinese,Away,Matchweek 29,,,,,,,,,,,,,,,,
2026-03-22,,Serie A,2025-2026,Juventus,Sassuolo,Home,Matchweek 30,,,,,,,,,,,,,,,,
2026-04-04,,Serie A,2025-2026,Juventus,Genoa,Home,Matchweek 31,,,,,,,,,,,,,,,,
2026-04-12,,Serie A,2025-2026,Juventus,Atalanta,Away,Matchweek 32,,,,,,,,,,,,,,,,
2026-04-19,,Serie A,2025-2026,Juventus,Bologna,Home,Matchweek 33,,,,,,,,,,,,,,,,
2026-04-26,,Serie A,2025-2026,Juventus,Milan,Away,Matchweek 34,,,,,,,,,,,,,,,,
2026-05-03,,Serie A,2025-2026,Juventus,Hellas Verona,Home,Matchweek 35,,,,,,,,,,,,,,,,
2026-05-10,,Serie A,2025-2026,Juventus,Lecce,Away,Matchweek 36,,,,,,,,,,,,,,,,
2026-05-17,,Serie A,2025-2026,Juventus,Fiorentina,Home,Matchweek 37,,,,,,,,,,,,,,,,
2026-05-24,,Serie A,2025-2026,Juventus,Torino,Away,Matchweek 38,,,,,,,,,,,,,,,,
2025-08-17,21:15 (19:15),Coppa Italia,2025-2026,Milan,Bari,Home,First round,,2.0,0.0,24.0,5.0,,,0.0,,0.0,2.0,6.0,1.0,,,0.0
2025-08-23,20:45 (18:45),Serie A,2025-2026,Milan,Cremonese,Home,Matchweek 1,1.8,1.0,2.0,24.0,5.0,15.5,0.0,0.0,0.2,2.0,1.0,4.0,3.0,13.6,0.0,0.0
2025-08-29,20:45 (18:45),Serie A,2025-2026,Milan,Lecce,Away,Matchweek 2,1.8,2.0,0.0,14.0,6.0,14.4,0.0,0.0,0.3,0.0,2.0,7.0,2.0,15.8,0.0,0.0
2025-09-14,20:45 (18:45),Serie A,2025-2026,Milan,Bologna,Home,Matchweek 3,1.0,1.0,0.0,14.0,3.0,16.0,0.0,0.0,0.2,0.0,1.0,5.0,0.0,20.4,0.0,0.0
2025-09-20,20:45 (18:45),Serie A,2025-2026,Milan,Udinese,Away,Matchweek 4,1.4,3.0,0.0,13.0,6.0,14.2,0.0,0.0,0.3,0.0,3.0,10.0,4.0,27.2,0.0,0.0
2025-09-23,21:00 (19:00),Coppa Italia,2025-2026,Milan,Lecce,Home,Second round,,,,,,,,,,,,,,,,
2025-09-28,20:45 (18:45),Serie A,2025-2026,Milan,Napoli,Home,Matchweek 5,,,,,,,,,,,,,,,,
2025-10-05,20:45 (18:45),Serie A,2025-2026,Milan,Juventus,Away,Matchweek 6,,,,,,,,,,,,,,,,
2025-10-19,20:45 (18:45),Serie A,2025-2026,Milan,Fiorentina,Home,Matchweek 7,,,,,,,,,,,,,,,,
2025-10-24,20:45 (18:45),Serie A,2025-2026,Milan,Pisa,Home,Matchweek 8,,,,,,,,,,,,,,,,
2025-10-28,20:45 (19:45),Serie A,2025-2026,Milan,Atalanta,Away,Matchweek 9,,,,,,,,,,,,,,,,
2025-11-02,20:45 (19:45),Serie A,2025-2026,Milan,Roma,Home,Matchweek 10,,,,,,,,,,,,,,,,
2025-11-08,20:45 (19:45),Serie A,2025-2026,Milan,Parma,Away,Matchweek 11,,,,,,,,,,,,,,,,
2025-11-23,20:45 (19:45),Serie A,2025-2026,Milan,Inter,Away,Matchweek 12,,,,,,,,,,,,,,,,
2025-11-30,,Serie A,2025-2026,Milan,Lazio,Home,Matchweek 13,,,,,,,,,,,,,,,,
2025-12-07,,Serie A,2025-2026,Milan,Torino,Away,Matchweek 14,,,,,,,,,,,,,,,,
2025-12-14,,Serie A,2025-2026,Milan,Sassuolo,Home,Matchweek 15,,,,,,,,,,,,,,,,
2025-12-21,,Serie A,2025-2026,Milan,Como,Away,Matchweek 16,,,,,,,,,,,,,,,,
2025-12-28,,Serie A,2025-2026,Milan,Hellas Verona,Home,Matchweek 17,,,,,,,,,,,,,,,,
2026-01-03,,Serie A,2025-2026,Milan,Cagliari,Away,Matchweek 18,,,,,,,,,,,,,,,,
2026-01-06,,Serie A,2025-2026,Milan,Genoa,Home,Matchweek 19,,,,,,,,,,,,,,,,
2026-01-11,,Serie A,2025-2026,Milan,Fiorentina,Away,Matchweek 20,,,,,,,,,,,,,,,,
2026-01-18,,Serie A,2025-2026,Milan,Lecce,Home,Matchweek 21,,,,,,,,,,,,,,,,
2026-01-25,,Serie A,2025-2026,Milan,Roma,Away,Matchweek 22,,,,,,,,,,,,,,,,
2026-02-01,,Serie A,2025-2026,Milan,Bologna,Away,Matchweek 23,,,,,,,,,,,,,,,,
2026-02-08,,Serie A,2025-2026,Milan,Como,Home,Matchweek 24,,,,,,,,,,,,,,,,
2026-02-15,,Serie A,2025-2026,Milan,Pisa,Away,Matchweek 25,,,,,,,,,,,,,,,,
2026-02-22,,Serie A,2025-2026,Milan,Parma,Home,Matchweek 26,,,,,,,,,,,,,,,,
2026-03-01,,Serie A,2025-2026,Milan,Cremonese,Away,Matchweek 27,,,,,,,,,,,,,,,,
2026-03-08,,Serie A,2025-2026,Milan,Inter,Home,Matchweek 28,,,,,,,,,,,,,,,,
2026-03-15,,Serie A,2025-2026,Milan,Lazio,Away,Matchweek 29,,,,,,,,,,,,,,,,
2026-03-22,,Serie A,2025-2026,Milan,Torino,Home,Matchweek 30,,,,,,,,,,,,,,,,
2026-04-04,,Serie A,2025-2026,Milan,Napoli,Away,Matchweek 31,,,,,,,,,,,,,,,,
2026-04-12,,Serie A,2025-2026,Milan,Udinese,Home,Matchweek 32,,,,,,,,,,,,,,,,
2026-04-19,,Serie A,2025-2026,Milan,Hellas Verona,Away,Matchweek 33,,,,,,,,,,,,,,,,
2026-04-26,,Serie A,2025-2026,Milan,Juventus,Home,Matchweek 34,,,,,,,,,,,,,,,,
2026-05-03,,Serie A,2025-2026,Milan,Sassuolo,Away,Matchweek 35,,,,,,,,,,,,,,,,
2026-05-10,,Serie A,2025-2026,Milan,Atalanta,Home,Matchweek 36,,,,,,,,,,,,,,,,
2026-05-17,,Serie A,2025-2026,Milan,Genoa,Away,Matchweek 37,,,,,,,,,,,,,,,,
2026-05-24,,Serie A,2025-2026,Milan,Cagliari,Home,Matchweek 38,,,,,,,,,,,,,,,,
2025-08-23,18:30 (16:30),Serie A,2025-2026,Napoli,Sassuolo,Away,Matchweek 1,1.2,2.0,0.0,13.0,4.0,20.2,2.0,0.0,0.4,0.0,2.0,7.0,2.0,22.1,0.0,0.0
2025-08-30,20:45 (18:45),Serie A,2025-2026,Napoli,Cagliari,Home,Matchweek 2,1.5,1.0,0.0,20.0,6.0,15.4,0.0,0.0,0.5,0.0,1.0,10.0,1.0,26.8,1.0,0.0
2025-09-13,20:45 (18:45),Serie A,2025-2026,Napoli,Fiorentina,Away,Matchweek 3,2.7,3.0,1.0,13.0,7.0,14.3,0.0,1.0,1.4,1.0,3.0,19.0,3.0,16.0,1.0,0.0
2025-09-18,20:00 (19:00),Champions Lg,2025-2026,Napoli,eng Manchester City,Away,League phase,0.2,0.0,2.0,1.0,1.0,5.9,0.0,0.0,2.1,2.0,0.0,23.0,8.0,15.9,1.0,0.0
2025-09-22,20:45 (18:45),Serie A,2025-2026,Napoli,Pisa,Home,Matchweek 4,,,,,,,,,,,,,,,,
2025-09-28,20:45 (18:45),Serie A,2025-2026,Napoli,Milan,Away,Matchweek 5,,,,,,,,,,,,,,,,
2025-10-01,21:00 (19:00),Champions Lg,2025-2026,Napoli,pt Sporting CP,Home,League phase,,,,,,,,,,,,,,,,
2025-10-05,18:00 (16:00),Serie A,2025-2026,Napoli,Genoa,Home,Matchweek 6,,,,,,,,,,,,,,,,
2025-10-18,18:00 (16:00),Serie A,2025-2026,Napoli,Torino,Away,Matchweek 7,,,,,,,,,,,,,,,,
2025-10-21,21:00 (19:00),Champions Lg,2025-2026,Napoli,nl PSV Eindhoven,Away,League phase,,,,,,,,,,,,,,,,
2025-10-25,18:00 (16:00),Serie A,2025-2026,Napoli,Inter,Home,Matchweek 8,,,,,,,,,,,,,,,,
2025-10-28,18:30 (17:30),Serie A,2025-2026,Napoli,Lecce,Away,Matchweek 9,,,,,,,,,,,,,,,,
2025-11-01,18:00 (17:00),Serie A,2025-2026,Napoli,Como,Home,Matchweek 10,,,,,,,,,,,,,,,,
2025-11-04,18:45 (17:45),Champions Lg,2025-2026,Napoli,de Eint Frankfurt,Home,League phase,,,,,,,,,,,,,,,,
2025-11-09,15:00 (14:00),Serie A,2025-2026,Napoli,Bologna,Away,Matchweek 11,,,,,,,,,,,,,,,,
2025-11-22,20:45 (19:45),Serie A,2025-2026,Napoli,Atalanta,Home,Matchweek 12,,,,,,,,,,,,,,,,
2025-11-25,21:00 (20:00),Champions Lg,2025-2026,Napoli,az Qarabağ,Home,League phase,,,,,,,,,,,,,,,,
2025-11-30,,Serie A,2025-2026,Napoli,Roma,Away,Matchweek 13,,,,,,,,,,,,,,,,
2025-12-07,,Serie A,2025-2026,Napoli,Juventus,Home,Matchweek 14,,,,,,,,,,,,,,,,
2025-12-10,20:00,Champions Lg,2025-2026,Napoli,pt Benfica,Away,League phase,,,,,,,,,,,,,,,,
2025-12-14,,Serie A,2025-2026,Napoli,Udinese,Away,Matchweek 15,,,,,,,,,,,,,,,,
2025-12-21,,Serie A,2025-2026,Napoli,Parma,Home,Matchweek 16,,,,,,,,,,,,,,,,
2025-12-28,,Serie A,2025-2026,Napoli,Cremonese,Away,Matchweek 17,,,,,,,,,,,,,,,,
2026-01-03,,Serie A,2025-2026,Napoli,Lazio,Away,Matchweek 18,,,,,,,,,,,,,,,,
2026-01-06,,Serie A,2025-2026,Napoli,Hellas Verona,Home,Matchweek 19,,,,,,,,,,,,,,,,
2026-01-11,,Serie A,2025-2026,Napoli,Inter,Away,Matchweek 20,,,,,,,,,,,,,,,,
2026-01-18,,Serie A,2025-2026,Napoli,Sassuolo,Home,Matchweek 21,,,,,,,,,,,,,,,,
2026-01-20,21:00 (20:00),Champions Lg,2025-2026,Napoli,dk FC Copenhagen,Away,League phase,,,,,,,,,,,,,,,,
2026-01-25,,Serie A,2025-2026,Napoli,Juventus,Away,Matchweek 22,,,,,,,,,,,,,,,,
2026-01-28,21:00 (20:00),Champions Lg,2025-2026,Napoli,eng Chelsea,Home,League phase,,,,,,,,,,,,,,,,
2026-02-01,,Serie A,2025-2026,Napoli,Fiorentina,Home,Matchweek 23,,,,,,,,,,,,,,,,
2026-02-08,,Serie A,2025-2026,Napoli,Genoa,Away,Matchweek 24,,,,,,,,,,,,,,,,
2026-02-15,,Serie A,2025-2026,Napoli,Roma,Home,Matchweek 25,,,,,,,,,,,,,,,,
2026-02-22,,Serie A,2025-2026,Napoli,Atalanta,Away,Matchweek 26,,,,,,,,,,,,,,,,
2026-03-01,,Serie A,2025-2026,Napoli,Hellas Verona,Away,Matchweek 27,,,,,,,,,,,,,,,,
Date,Time,Comp,2025-2026,Napoli,Opponent,Venue,Round,,,,,,,,,,,,,,,,
2026-03-08,,Serie A,2025-2026,Napoli,Torino,Home,Matchweek 28,,,,,,,,,,,,,,,,
2026-03-15,,Serie A,2025-2026,Napoli,Lecce,Home,Matchweek 29,,,,,,,,,,,,,,,,
2026-03-22,,Serie A,2025-2026,Napoli,Cagliari,Away,Matchweek 30,,,,,,,,,,,,,,,,
2026-04-04,,Serie A,2025-2026,Napoli,Milan,Home,Matchweek 31,,,,,,,,,,,,,,,,
2026-04-12,,Serie A,2025-2026,Napoli,Parma,Away,Matchweek 32,,,,,,,,,,,,,,,,
2026-04-19,,Serie A,2025-2026,Napoli,Lazio,Home,Matchweek 33,,,,,,,,,,,,,,,,
2026-04-26,,Serie A,2025-2026,Napoli,Cremonese,Home,Matchweek 34,,,,,,,,,,,,,,,,
2026-05-03,,Serie A,2025-2026,Napoli,Como,Away,Matchweek 35,,,,,,,,,,,,,,,,
2026-05-10,,Serie A,2025-2026,Napoli,Bologna,Home,Matchweek 36,,,,,,,,,,,,,,,,
2026-05-17,,Serie A,2025-2026,Napoli,Pisa,Away,Matchweek 37,,,,,,,,,,,,,,,,
2026-05-24,,Serie A,2025-2026,Napoli,Udinese,Home,Matchweek 38,,,,,,,,,,,,,,,,
2025-08-23,20:45 (18:45),Serie A,2025-2026,Roma,Bologna,Home,Matchweek 1,1.6,1.0,0.0,14.0,4.0,18.7,0.0,0.0,0.6,0.0,1.0,10.0,2.0,18.5,0.0,0.0
2025-08-30,20:45 (18:45),Serie A,2025-2026,Roma,Pisa,Away,Matchweek 2,0.8,1.0,0.0,10.0,5.0,19.3,1.0,0.0,0.6,0.0,1.0,7.0,3.0,21.7,0.0,0.0
2025-09-14,12:30 (10:30),Serie A,2025-2026,Roma,Torino,Home,Matchweek 3,1.1,0.0,1.0,22.0,5.0,16.9,2.0,0.0,0.6,1.0,0.0,8.0,4.0,19.5,0.0,0.0
2025-09-21,12:30 (10:30),Serie A,2025-2026,Roma,Lazio,Away,Matchweek 4,1.1,1.0,0.0,13.0,6.0,13.1,1.0,0.0,1.0,0.0,1.0,10.0,2.0,19.9,0.0,0.0
2025-09-24,21:00 (19:00),Europa Lg,2025-2026,Roma,fr Nice,Away,League phase,,,,,,,,,,,,,,,,
2025-09-28,15:00 (13:00),Serie A,2025-2026,Roma,Hellas Verona,Home,Matchweek 5,,,,,,,,,,,,,,,,
2025-10-02,18:45 (16:45),Europa Lg,2025-2026,Roma,fr Lille,Home,League phase,,,,,,,,,,,,,,,,
2025-10-05,15:00 (13:00),Serie A,2025-2026,Roma,Fiorentina,Away,Matchweek 6,,,,,,,,,,,,,,,,
2025-10-18,20:45 (18:45),Serie A,2025-2026,Roma,Inter,Home,Matchweek 7,,,,,,,,,,,,,,,,
2025-10-23,21:00 (19:00),Europa Lg,2025-2026,Roma,cz Viktoria Plzeň,Home,League phase,,,,,,,,,,,,,,,,
2025-10-26,15:00 (14:00),Serie A,2025-2026,Roma,Sassuolo,Away,Matchweek 8,,,,,,,,,,,,,,,,
2025-10-29,18:30 (17:30),Serie A,2025-2026,Roma,Parma,Home,Matchweek 9,,,,,,,,,,,,,,,,
2025-11-02,20:45 (19:45),Serie A,2025-2026,Roma,Milan,Away,Matchweek 10,,,,,,,,,,,,,,,,
2025-11-06,20:00,Europa Lg,2025-2026,Roma,sct Rangers,Away,League phase,,,,,,,,,,,,,,,,
2025-11-09,18:00 (17:00),Serie A,2025-2026,Roma,Udinese,Home,Matchweek 11,,,,,,,,,,,,,,,,
2025-11-23,15:00 (14:00),Serie A,2025-2026,Roma,Cremonese,Away,Matchweek 12,,,,,,,,,,,,,,,,
2025-11-27,18:45 (17:45),Europa Lg,2025-2026,Roma,dk Midtjylland,Home,League phase,,,,,,,,,,,,,,,,
2025-11-30,,Serie A,2025-2026,Roma,Napoli,Home,Matchweek 13,,,,,,,,,,,,,,,,
2025-12-07,,Serie A,2025-2026,Roma,Cagliari,Away,Matchweek 14,,,,,,,,,,,,,,,,
2025-12-11,20:00,Europa Lg,2025-2026,Roma,sct Celtic,Away,League phase,,,,,,,,,,,,,,,,
2025-12-14,,Serie A,2025-2026,Roma,Como,Home,Matchweek 15,,,,,,,,,,,,,,,,
2025-12-21,,Serie A,2025-2026,Roma,Juventus,Away,Matchweek 16,,,,,,,,,,,,,,,,
2025-12-28,,Serie A,2025-2026,Roma,Genoa,Home,Matchweek 17,,,,,,,,,,,,,,,,
2026-01-03,,Serie A,2025-2026,Roma,Atalanta,Away,Matchweek 18,,,,,,,,,,,,,,,,
2026-01-06,,Serie A,2025-2026,Roma,Lecce,Away,Matchweek 19,,,,,,,,,,,,,,,,
2026-01-11,,Serie A,2025-2026,Roma,Sassuolo,Home,Matchweek 20,,,,,,,,,,,,,,,,
2026-01-18,,Serie A,2025-2026,Roma,Torino,Away,Matchweek 21,,,,,,,,,,,,,,,,
2026-01-22,21:00 (20:00),Europa Lg,2025-2026,Roma,de Stuttgart,Home,League phase,,,,,,,,,,,,,,,,
2026-01-25,,Serie A,2025-2026,Roma,Milan,Home,Matchweek 22,,,,,,,,,,,,,,,,
2026-01-29,22:00 (20:00),Europa Lg,2025-2026,Roma,gr Panathinaikos,Away,League phase,,,,,,,,,,,,,,,,
2026-02-01,,Serie A,2025-2026,Roma,Udinese,Away,Matchweek 23,,,,,,,,,,,,,,,,
2026-02-08,,Serie A,2025-2026,Roma,Cagliari,Home,Matchweek 24,,,,,,,,,,,,,,,,
2026-02-15,,Serie A,2025-2026,Roma,Napoli,Away,Matchweek 25,,,,,,,,,,,,,,,,
